item,clase,coord
Q5713789,Q7543083,Point(-58.449951634 -34.557793447)
Q5713838,Q269949,Point(-58.438606548 -34.5482663)
Q5719936,Q174782,Point(-58.4491787 -34.559629197)
Q5841090,Q55488,Point(-58.4495 -34.5585)
Q5841090,Q11670533,Point(-58.4495 -34.5585)
Q5841090,Q22808404,Point(-58.4495 -34.5585)
Q5844464,Q4663385,Point(-58.4381 -34.5484)
Q5845352,Q55488,Point(-58.472964566 -34.524496801)
Q6151502,Q171558,Point(-58.4497 -34.5452)
Q6151502,Q2165983,Point(-58.4497 -34.5452)
Q6707464,Q3591588,Point(-58.4419657 -34.551239)
Q6707464,Q106915712,Point(-58.4419657 -34.551239)
Q16488866,Q47521,Point(-58.4594 -34.5269)
Q16488866,Q355304,Point(-58.4594 -34.5269)
Q20021955,Q327333,Point(-58.4418 -34.5514)
Q30281956,Q4287745,Point(-58.450134 -34.553927)
Q30591511,Q33506,Point(-58.4753 -34.5275)
Q50039667,Q4287745,Point(-58.48472 -34.52237)
Q56075772,Q1416696,Point(-58.440611111 -34.552333333)
Q56826565,Q41176,Point(-58.449468 -34.555076)
Q60220844,Q22698,Point(-58.4658 -34.5261)
Q63441886,Q33506,Point(-58.440278 -34.544363)
Q63441984,Q33506,Point(-58.440278 -34.544363)
Q63441994,Q4294133,Point(-58.440278 -34.544363)
Q63441998,Q33506,Point(-58.450187 -34.559824)
Q65484512,Q33506,Point(-58.4484543 -34.5463884)
Q83869197,Q385994,Point(-58.450057 -34.555137)
Q83869831,Q385994,Point(-58.438046 -34.547343)
Q83870278,Q385994,Point(-58.447468 -34.548287)
Q83870660,Q385994,Point(-58.441927 -34.551572)
Q83871016,Q385994,Point(-58.451002 -34.558556)
Q83871180,Q385994,Point(-58.445917 -34.554785)
Q83871226,Q385994,Point(-58.445917 -34.554785)
Q83871256,Q385994,Point(-58.449457 -34.552166)
Q84511302,Q33506,Point(-58.440278 -34.544363)
Q84511439,Q33506,Point(-58.450187 -34.559824)
Q89819728,Q16917,Point(-58.440988055 -34.553896111)
Q90410178,Q4284971,Point(-58.450497 -34.555164)
Q90410226,Q16917,Point(-58.450785 -34.554005)
Q93139923,Q16917,Point(-58.438983 -34.55524)
Q93141167,Q16917,Point(-58.450527 -34.554179)
Q97169308,Q483110,Point(-58.442164931 -34.549941794)
Q97178871,Q79007,Point(-58.441101132 -34.552462119)
Q101567358,Q41176,Point(-58.450734603 -34.553384293)
Q108617350,Q7543083,Point(-58.447513875 -34.559951391)
Q111037991,Q108325,Point(-58.447832431 -34.560877836)
Q111332080,Q27686,Point(-58.449199497 -34.55764099)
Q111534344,Q1048525,Point(-58.435595959 -34.557548199)
Q111584405,Q174782,Point(-58.428020167 -34.560797327)
Q111591231,Q174782,Point(-58.44922698 -34.560249343)
Q111685535,Q174782,Point(-58.445868658 -34.548733264)
Q111685572,Q174782,Point(-58.437043102 -34.552376553)
Q111685583,Q174782,Point(-58.435486383 -34.553898755)
Q111685603,Q174782,Point(-58.450311774 -34.550040797)
Q111691613,Q17634997,Point(-58.438123282 -34.544630872)
Q111691776,Q22698,Point(-58.435942739 -34.550906083)
Q111691787,Q22698,Point(-58.437661791 -34.549934444)
Q111694416,Q653208,Point(-58.450357603 -34.55016913)
Q111694416,Q721747,Point(-58.450357603 -34.55016913)
Q111694481,Q168432,Point(-58.450342872 -34.550057555)
Q111694481,Q2397485,Point(-58.450342872 -34.550057555)
Q111695585,Q483453,Point(-58.450544 -34.549966)
Q111695585,Q1896346,Point(-58.450544 -34.549966)
Q111697071,Q241045,Point(-58.440847 -34.546651)
Q111697072,Q191851,Point(-58.440847 -34.546651)
Q111697073,Q191851,Point(-58.440847 -34.546651)
Q111697074,Q191851,Point(-58.440847 -34.546651)
Q111706650,Q4989906,Point(-58.437556 -34.550765)
Q111706651,Q331744,Point(-58.437556 -34.550765)
Q111706652,Q721747,Point(-58.437556 -34.550765)
Q111706653,Q653208,Point(-58.437556 -34.550765)
Q111706653,Q721747,Point(-58.437556 -34.550765)
Q111706655,Q653208,Point(-58.437556 -34.550765)
Q111706655,Q721747,Point(-58.437556 -34.550765)
Q111706656,Q653208,Point(-58.437556 -34.550765)
Q111706656,Q721747,Point(-58.437556 -34.550765)
Q111706657,Q653208,Point(-58.437556 -34.550765)
Q111706657,Q721747,Point(-58.437556 -34.550765)
Q111706659,Q653208,Point(-58.437556 -34.550765)
Q111706659,Q721747,Point(-58.437556 -34.550765)
Q111706661,Q653208,Point(-58.437556 -34.550765)
Q111706661,Q721747,Point(-58.437556 -34.550765)
Q111706663,Q653208,Point(-58.437556 -34.550765)
Q111706663,Q721747,Point(-58.437556 -34.550765)
Q111706664,Q4989906,Point(-58.437556 -34.550765)
Q111706666,Q653208,Point(-58.429979 -34.557207)
Q111706666,Q721747,Point(-58.429979 -34.557207)
Q111706825,Q721747,Point(-58.435954 -34.552555)
Q111706826,Q653208,Point(-58.435954 -34.552555)
Q111706826,Q721747,Point(-58.435954 -34.552555)
Q111706841,Q241045,Point(-58.435465 -34.555832)
Q111707956,Q241045,Point(-58.450303966 -34.559703996)
Q111707980,Q483453,Point(-58.437638 -34.555075)
Q111707983,Q653208,Point(-58.436349 -34.554239)
Q111707983,Q721747,Point(-58.436349 -34.554239)
Q111707984,Q331744,Point(-58.443067 -34.558249)
Q111707995,Q653208,Point(-58.445507 -34.549667)
Q111707995,Q721747,Point(-58.445507 -34.549667)
Q111708000,Q653208,Point(-58.44648 -34.550313)
Q111708000,Q721747,Point(-58.44648 -34.550313)
Q111708248,Q331744,Point(-58.4503 -34.55053)
Q111799319,Q1232589,Point(-58.447655205 -34.560740265)
Q111799319,Q4989906,Point(-58.447655205 -34.560740265)
Q111801474,Q483453,Point(-58.44942845 -34.560537209)
Q112056726,Q3947,Point(-58.450422006 -34.559883825)
Q112056726,Q207694,Point(-58.450422006 -34.559883825)
Q112056726,Q2434238,Point(-58.450422006 -34.559883825)
Q112056726,Q19844914,Point(-58.450422006 -34.559883825)
Q112719274,Q4989906,Point(-58.45012 -34.55798)
Q114052518,Q174782,Point(-58.426857893 -34.560243511)
Q114840974,Q860861,Point(-58.436672955 -34.552350063)
Q114840974,Q2633362,Point(-58.436672955 -34.552350063)
Q121714556,Q3947,Point(-58.476808538 -34.52591793)
Q123046010,Q187456,Point(-58.43565033 -34.552746825)
Q126197365,Q7543083,Point(-58.427535248 -34.558975581)
Q126197779,Q7543083,Point(-58.450310975 -34.54967583)
Q126199301,Q7543083,Point(-58.434145332 -34.557856621)
Q140284798,Q9842,Point(-58.474116 -34.526923)
Q140284798,Q423208,Point(-58.474116 -34.526923)
Q140284798,Q67388747,Point(-58.474116 -34.526923)
Q140418377,Q159334,Point(-58.474277044 -34.526612461)
Q140418377,Q423208,Point(-58.474277044 -34.526612461)
Q140418377,Q67388747,Point(-58.474277044 -34.526612461)
Q5818307,Q22687,Point(-58.37426 -34.60668)
Q5818307,Q41176,Point(-58.37426 -34.60668)
Q5818307,Q2434238,Point(-58.37426 -34.60668)
Q5876295,Q216107,Point(-58.375353927 -34.605841156)
Q5876295,Q4830453,Point(-58.375353927 -34.605841156)
Q5903401,Q41176,Point(-58.37146944 -34.611325)
Q6022999,Q4989906,Point(-58.369658 -34.608832)
Q6033679,Q33506,Point(-58.369638888 -34.608777777)
Q6033679,Q41176,Point(-58.369638888 -34.608777777)
Q6034386,Q33506,Point(-58.3698 -34.6088)
Q6034386,Q41176,Point(-58.3698 -34.6088)
Q6046860,Q41176,Point(-58.372277777 -34.607694444)
Q6058035,Q294422,Point(-58.37013889 -34.60902778)
Q6058326,Q41176,Point(-58.37236111 -34.60675)
Q6058353,Q1021645,Point(-58.3750012 -34.607185034)
Q6098306,Q11303,Point(-58.36985 -34.60985)
Q6098306,Q1021645,Point(-58.36985 -34.60985)
Q6150034,Q41176,Point(-58.37380556 -34.60655556)
Q6406125,Q41176,Point(-58.37075 -34.609416666)
Q6406125,Q13417114,Point(-58.37075 -34.609416666)
Q7076609,Q657100,Point(-58.370751059 -34.608141767)
Q7076609,Q2080521,Point(-58.370751059 -34.608141767)
Q7076609,Q19860854,Point(-58.370751059 -34.608141767)
Q9046820,Q33506,Point(-58.3713 -34.6113)
Q9046820,Q41176,Point(-58.3713 -34.6113)
Q9046820,Q866133,Point(-58.3713 -34.6113)
Q9046820,Q12104174,Point(-58.3713 -34.6113)
Q9068534,Q10931,Point(-58.371944444 -34.608333333)
Q10913598,Q41176,Point(-58.3735 -34.60686111)
Q11682033,Q597052,Point(-58.374953 -34.606128)
Q16488551,Q294422,Point(-58.3708 -34.6093)
Q16488551,Q35112127,Point(-58.3708 -34.6093)
Q17458732,Q7543083,Point(-58.368571332 -34.607462971)
Q21328724,Q33506,Point(-58.3737 -34.6055)
Q21328724,Q52987309,Point(-58.3737 -34.6055)
Q38263850,Q41253,Point(-58.3750885 -34.606155)
Q54823861,Q7075,Point(-58.370149732 -34.60884695)
Q56826220,Q41176,Point(-58.375360952 -34.607121997)
Q56826560,Q41176,Point(-58.374392 -34.606105)
Q63900366,Q33506,Point(-58.3717266 -34.6102062)
Q64658396,Q1420,Point(-58.37395 -34.60535)
Q64663393,Q1420,Point(-58.37395 -34.60535)
Q65482215,Q33506,Point(-58.3717 -34.6089)
Q69487966,Q41176,Point(-58.373888888 -34.605555555)
Q83869383,Q385994,Point(-58.36976 -34.609561)
Q83869385,Q385994,Point(-58.36976 -34.609561)
Q83869388,Q385994,Point(-58.36976 -34.609561)
Q83869391,Q385994,Point(-58.36976 -34.609561)
Q83869395,Q385994,Point(-58.369723 -34.610811)
Q83869399,Q385994,Point(-58.369723 -34.610811)
Q83869608,Q385994,Point(-58.370227 -34.608918)
Q83869825,Q385994,Point(-58.370227 -34.608918)
Q83870070,Q385994,Point(-58.368314 -34.609996)
Q83870073,Q385994,Point(-58.368314 -34.609996)
Q83870075,Q385994,Point(-58.368314 -34.609996)
Q83870081,Q385994,Point(-58.368314 -34.609996)
Q83870084,Q385994,Point(-58.368314 -34.609996)
Q83870089,Q385994,Point(-58.368314 -34.609996)
Q83870101,Q385994,Point(-58.37084 -34.609359)
Q83870108,Q385994,Point(-58.370587 -34.609741)
Q83870113,Q385994,Point(-58.370587 -34.609741)
Q83870281,Q385994,Point(-58.370227 -34.608918)
Q83870285,Q385994,Point(-58.370227 -34.608918)
Q83870289,Q385994,Point(-58.370227 -34.608918)
Q83870924,Q385994,Point(-58.370227 -34.608918)
Q83873250,Q385994,Point(-58.371296 -34.611344)
Q84507878,Q33506,Point(-58.3721 -34.6104)
Q111591255,Q174782,Point(-58.371875694 -34.609968225)
Q111685490,Q174782,Point(-58.369530006 -34.609169)
Q111694507,Q653208,Point(-58.372061 -34.610141)
Q111694507,Q721747,Point(-58.372061 -34.610141)
Q111694508,Q179700,Point(-58.372061 -34.610141)
Q111694509,Q179700,Point(-58.372061 -34.610141)
Q111694510,Q179700,Point(-58.372061 -34.610141)
Q111694511,Q179700,Point(-58.372061 -34.610141)
Q111696174,Q241045,Point(-58.36983 -34.610896)
Q111697429,Q179700,Point(-58.372079 -34.610445)
Q111697431,Q191851,Point(-58.372079 -34.610445)
Q111708085,Q4989906,Point(-58.369468 -34.609905)
Q111708090,Q789783,Point(-58.369658 -34.608832)
Q111708091,Q653208,Point(-58.369658 -34.608832)
Q111708091,Q721747,Point(-58.369658 -34.608832)
Q111708092,Q653208,Point(-58.369658 -34.608832)
Q111708094,Q483453,Point(-58.369658 -34.608832)
Q111708095,Q653208,Point(-58.369658 -34.608832)
Q111708095,Q721747,Point(-58.369658 -34.608832)
Q111708096,Q721747,Point(-58.369658 -34.608832)
Q111708310,Q721747,Point(-58.372185 -34.607925)
Q111708328,Q483453,Point(-58.375009 -34.607198)
Q111708328,Q4989906,Point(-58.375009 -34.607198)
Q111708329,Q721747,Point(-58.375009 -34.607198)
Q112751967,Q875538,Point(-58.370027 -34.6106883)
Q113558517,Q175331,Point(-58.371180625 -34.608364567)
Q113558517,Q110852723,Point(-58.371180625 -34.608364567)
Q134516550,Q162875,Point(-58.373061602 -34.607736048)
Q134582734,Q92755865,Point(-58.371888957 -34.609968059)
Q642444,Q66344,Point(-58.3725446 -34.6047732)
Q806199,Q18761864,Point(-58.37202778 -34.60647222)
Q830676,Q41176,Point(-58.370388888 -34.604444444)
Q891560,Q11691,Point(-58.37072222 -34.60388889)
Q891560,Q41176,Point(-58.37072222 -34.60388889)
Q1290362,Q2087181,Point(-58.37396944 -34.60408333)
Q2204768,Q41176,Point(-58.373225 -34.603209)
Q3232206,Q875538,Point(-58.372777777 -34.604444444)
Q3295272,Q928830,Point(-58.37511111 -34.60333333)
Q3295272,Q22808403,Point(-58.37511111 -34.60333333)
Q3360763,Q41176,Point(-58.36944444 -34.60333333)
Q3514239,Q11303,Point(-58.370277777 -34.605277777)
Q3514239,Q27686,Point(-58.370277777 -34.605277777)
Q4985514,Q123705,Point(-58.370555555 -34.603888888)
Q4985514,Q738570,Point(-58.370555555 -34.603888888)
Q5409454,Q41176,Point(-58.3707 -34.60663056)
Q5484779,Q41176,Point(-58.370833333 -34.605972222)
Q5557944,Q3918,Point(-58.3728 -34.6044)
Q5717945,Q18761864,Point(-58.372208333 -34.606041666)
Q5722074,Q16970,Point(-58.37206 -34.605388)
Q5779174,Q1639780,Point(-58.37074 -34.60603)
Q5818040,Q41176,Point(-58.372429284 -34.603868072)
Q5818062,Q11303,Point(-58.37061111 -34.60325)
Q5818312,Q41176,Point(-58.37238889 -34.60325)
Q5841468,Q4663385,Point(-58.3698 -34.6064)
Q5841468,Q18543139,Point(-58.3698 -34.6064)
Q5841468,Q19860854,Point(-58.3698 -34.6064)
Q6057651,Q41176,Point(-58.37530556 -34.60344444)
Q6119330,Q41176,Point(-58.374105511 -34.603716495)
Q6123244,Q327333,Point(-58.374449005 -34.60442426)
Q6150037,Q41176,Point(-58.37347222 -34.60425)
Q10343709,Q87487749,Point(-58.370888888 -34.605416666)
Q10972183,Q11303,Point(-58.37263889 -34.60569444)
Q19872340,Q358,Point(-58.371388888 -34.605)
Q19872340,Q56242250,Point(-58.371388888 -34.605)
Q19960845,Q1329623,Point(-58.3694 -34.6033)
Q19960845,Q2663692,Point(-58.3694 -34.6033)
Q20012936,Q47913,Point(-58.3706 -34.607)
Q20012936,Q327333,Point(-58.3706 -34.607)
Q21003344,Q4989906,Point(-58.369417 -34.604278)
Q28028175,Q3052382,Point(-58.370277777 -34.604722222)
Q28028175,Q11940512,Point(-58.370277777 -34.604722222)
Q38263807,Q41253,Point(-58.3751541 -34.6049736)
Q52575621,Q31855,Point(-58.3708 -34.60512453)
Q56826923,Q41176,Point(-58.375832 -34.604294)
Q56826948,Q41176,Point(-58.375832 -34.604294)
Q58820145,Q502074,Point(-58.368322 -34.606433)
Q65391624,Q33506,Point(-58.3738 -34.6038)
Q65391624,Q7209480,Point(-58.3738 -34.6038)
Q65483176,Q33506,Point(-58.3719 -34.6043)
Q83869515,Q385994,Point(-58.370839 -34.605075)
Q83869558,Q385994,Point(-58.370839 -34.605075)
Q83869563,Q385994,Point(-58.370839 -34.605075)
Q83869566,Q385994,Point(-58.370842 -34.605042)
Q83869568,Q385994,Point(-58.370842 -34.605042)
Q83869642,Q385994,Point(-58.372483 -34.60492)
Q83869647,Q385994,Point(-58.37249 -34.604788)
Q83869650,Q385994,Point(-58.37249 -34.604788)
Q83869833,Q385994,Point(-58.37392 -34.604107)
Q83869851,Q385994,Point(-58.373628 -34.605186)
Q83869854,Q385994,Point(-58.37392 -34.604107)
Q83869860,Q385994,Point(-58.373704 -34.604064)
Q83869864,Q385994,Point(-58.373928 -34.603966)
Q83869962,Q385994,Point(-58.369593 -34.604248)
Q83869974,Q385994,Point(-58.37092 -34.604132)
Q83869989,Q385994,Point(-58.371512 -34.604175)
Q83869992,Q385994,Point(-58.371811 -34.604377)
Q83869998,Q385994,Point(-58.374424 -34.604583)
Q83870001,Q385994,Point(-58.374424 -34.604583)
Q83870550,Q385994,Point(-58.372085 -34.60301)
Q83870552,Q385994,Point(-58.372085 -34.60301)
Q83871125,Q385994,Point(-58.368084 -34.603012)
Q83871241,Q385994,Point(-58.371308 -34.606709)
Q83871246,Q385994,Point(-58.371308 -34.606709)
Q84513054,Q33506,Point(-58.3712 -34.6066)
Q84513307,Q33506,Point(-58.3687 -34.6041)
Q105299352,Q43229,Point(-58.370917167 -34.605170753)
Q108564377,Q385994,Point(-58.372484715 -34.604776399)
Q108626293,Q385994,Point(-58.372444903 -34.604881102)
Q111584402,Q174782,Point(-58.369004906 -34.604903391)
Q111584406,Q174782,Point(-58.368302652 -34.603611501)
Q111591211,Q174782,Point(-58.368279716 -34.604726291)
Q111591217,Q174782,Point(-58.369659551 -34.605761964)
Q111591256,Q174782,Point(-58.372876268 -34.60339551)
Q111685520,Q174782,Point(-58.368985242 -34.604519656)
Q111685596,Q174782,Point(-58.370151174 -34.606735741)
Q111694367,Q653208,Point(-58.368269281 -34.604833625)
Q111694367,Q721747,Point(-58.368269281 -34.604833625)
Q111694419,Q721747,Point(-58.369384616 -34.605464345)
Q111694422,Q721747,Point(-58.369543825 -34.605499517)
Q111694423,Q721747,Point(-58.369622449 -34.60558373)
Q111694486,Q721747,Point(-58.369578201 -34.605612982)
Q111696130,Q4989906,Point(-58.370369 -34.606699)
Q111696131,Q721747,Point(-58.370369 -34.606699)
Q111696132,Q721747,Point(-58.370369 -34.606699)
Q111696132,Q16542381,Point(-58.370369 -34.606699)
Q111696133,Q653208,Point(-58.370369 -34.606699)
Q111696133,Q721747,Point(-58.370369 -34.606699)
Q111696134,Q653208,Point(-58.370369 -34.606699)
Q111696134,Q721747,Point(-58.370369 -34.606699)
Q111696135,Q653208,Point(-58.370369 -34.606699)
Q111696135,Q721747,Point(-58.370369 -34.606699)
Q111697298,Q4989906,Point(-58.372468 -34.603143)
Q111697299,Q721747,Point(-58.372468 -34.603143)
Q111707677,Q331744,Point(-58.367966 -34.604842)
Q111707678,Q241045,Point(-58.367966 -34.604842)
Q111707681,Q653208,Point(-58.368055 -34.604051)
Q111707681,Q721747,Point(-58.368055 -34.604051)
Q111707682,Q4989906,Point(-58.368055 -34.604051)
Q111708325,Q4989906,Point(-58.368857 -34.605248)
Q111708326,Q653208,Point(-58.368857 -34.605248)
Q111708326,Q721747,Point(-58.368857 -34.605248)
Q111708327,Q653208,Point(-58.368857 -34.605248)
Q111708327,Q721747,Point(-58.368857 -34.605248)
Q125742042,Q200764,Point(-58.375416956 -34.604039996)
Q126188713,Q7543083,Point(-58.368079913 -34.603740743)
Q131339215,Q4807488,Point(-58.370805277 -34.604095277)
Q134996430,Q30022,Point(-58.373 -34.605)
Q138473321,Q31855,Point(-58.370758675 -34.605222221)
Q1486,Q56061,Point(-58.381944444 -34.599722222)
Q1486,Q192611,Point(-58.381944444 -34.599722222)
Q1486,Q257391,Point(-58.381944444 -34.599722222)
Q1486,Q475050,Point(-58.381944444 -34.599722222)
Q1486,Q1094397,Point(-58.381944444 -34.599722222)
Q1486,Q1422929,Point(-58.381944444 -34.599722222)
Q1486,Q5770918,Point(-58.381944444 -34.599722222)
Q1486,Q10864048,Point(-58.381944444 -34.599722222)
Q1486,Q51929311,Point(-58.381944444 -34.599722222)
Q1486,Q108178728,Point(-58.381944444 -34.599722222)
Q282330,Q178750,Point(-58.3819 -34.5997)
Q282330,Q27020041,Point(-58.3819 -34.5997)
Q367615,Q24354,Point(-58.38380556 -34.59888889)
Q497044,Q5503,Point(-58.381944444 -34.599722222)
Q521271,Q5589761,Point(-58.381944444 -34.599722222)
Q544331,Q174782,Point(-58.3846 -34.6021)
Q645158,Q27020041,Point(-58.3819 -34.5997)
Q666970,Q178750,Point(-58.3819 -34.5997)
Q666970,Q27020041,Point(-58.3819 -34.5997)
Q827401,Q153562,Point(-58.383083333 -34.601083333)
Q842667,Q178750,Point(-58.3819 -34.5997)
Q842667,Q27020041,Point(-58.3819 -34.5997)
Q907176,Q178750,Point(-58.3819 -34.5997)
Q907176,Q27020041,Point(-58.3819 -34.5997)
Q1024114,Q7210356,Point(-58.382518 -34.602683)
Q1024114,Q17195514,Point(-58.382518 -34.602683)
Q1268260,Q34627,Point(-58.3836 -34.5994)
Q1404667,Q27020041,Point(-58.3819 -34.5997)
Q2934104,Q79007,Point(-58.37762 -34.60238)
Q3187090,Q139554557,Point(-58.3819 -34.5997)
Q3296608,Q928830,Point(-58.3841 -34.6021)
Q3296608,Q22808403,Point(-58.3841 -34.6021)
Q3498823,Q1138456,Point(-58.3819 -34.5997)
Q3498823,Q114609228,Point(-58.3819 -34.5997)
Q3516763,Q24354,Point(-58.37797 -34.6028)
Q3516763,Q41253,Point(-58.37797 -34.6028)
Q4985536,Q220505,Point(-58.3819 -34.5997)
Q4985545,Q220505,Point(-58.3819 -34.5997)
Q5244845,Q928830,Point(-58.37813889 -34.60180556)
Q5244845,Q22808403,Point(-58.37813889 -34.60180556)
Q5769504,Q41253,Point(-58.377785 -34.60245)
Q5818275,Q41176,Point(-58.376965826 -34.602979588)
Q5903407,Q24354,Point(-58.382367 -34.6013913)
Q5903407,Q27686,Point(-58.382367 -34.6013913)
Q5903407,Q41253,Point(-58.382367 -34.6013913)
Q5918664,Q5918768,Point(-58.381944444 -34.599722222)
Q6041344,Q159334,Point(-58.38372222 -34.60191667)
Q6073527,Q41176,Point(-58.383685 -34.602397)
Q6079636,Q22698,Point(-58.3833877 -34.5974345)
Q6130083,Q188055,Point(-58.381944444 -34.599722222)
Q6150189,Q41176,Point(-58.382638888 -34.6)
Q6352983,Q4504495,Point(-58.3819 -34.5997)
Q17385298,Q4663385,Point(-58.383 -34.601)
Q17385298,Q19860854,Point(-58.383 -34.601)
Q18416278,Q494829,Point(-58.381694444 -34.600916666)
Q18417429,Q953806,Point(-58.381694444 -34.602027777)
Q18417812,Q953806,Point(-58.382027777 -34.598666666)
Q18643829,Q953806,Point(-58.38175 -34.599777777)
Q20886635,Q7075,Point(-58.383782341 -34.601071518)
Q20886635,Q385994,Point(-58.383782341 -34.601071518)
Q38262979,Q41253,Point(-58.3782286 -34.6022836)
Q38263027,Q41253,Point(-58.3778573 -34.6023192)
Q38263061,Q41253,Point(-58.379087 -34.602267)
Q38263084,Q41253,Point(-58.379974 -34.602424)
Q38263287,Q41253,Point(-58.37864 -34.6024839)
Q38263287,Q19860854,Point(-58.37864 -34.6024839)
Q38263294,Q41253,Point(-58.379926 -34.602511)
Q38263385,Q41253,Point(-58.381346 -34.6025273)
Q38263403,Q41253,Point(-58.377256 -34.602173)
Q38263465,Q41253,Point(-58.381346 -34.6025273)
Q38263465,Q19860854,Point(-58.381346 -34.6025273)
Q38263520,Q41253,Point(-58.379577043 -34.602991442)
Q38263631,Q41253,Point(-58.378862 -34.6024123)
Q38263660,Q41253,Point(-58.3799304 -34.6024631)
Q38263714,Q41253,Point(-58.3783731 -34.6024004)
Q38263831,Q41253,Point(-58.3766903 -34.6022955)
Q38263845,Q41253,Point(-58.378705 -34.6024038)
Q50351158,Q33506,Point(-58.384 -34.5991)
Q50351158,Q33506,Point(-58.383961111 -34.599013888)
Q56078819,Q41176,Point(-58.383611111 -34.601666666)
Q56826891,Q41176,Point(-58.377154 -34.602438)
Q64764388,Q33506,Point(-58.384 -34.5996)
Q83869245,Q385994,Point(-58.383636 -34.598128)
Q83869449,Q385994,Point(-58.381244 -34.598148)
Q83870030,Q385994,Point(-58.379743 -34.600827)
Q83870033,Q385994,Point(-58.379743 -34.600827)
Q83870192,Q385994,Point(-58.383218 -34.600317)
