polo_A,nombre_A,polo_B,nombre_B,soporte_es_real_A,soporte_es_real_B,estado_soporte_A,estado_soporte_B,fuente_geometria_A,fuente_geometria_B,superficie_A_m2,superficie_B_m2,interseccion_m2,superficie_perdida_A_m2,superficie_perdida_B_m2,pct_superficie_A_en_B,pct_superficie_B_en_A,locales_compartidos,locales_A,locales_B,pct_locales_A_compartidos,pct_locales_B_compartidos,relacion_observada,direccion_contencion_observada,clase,gate_recomendacion
R02,Avenida Corrientes,R05,Belgrano,True,True,REAL_PREVIO_NO_INCLUIDO_EN_R15,REAL_PREVIO_NO_INCLUIDO_EN_R15,geometria_r7/zonas_r7.geojson#R02,geometria_r7/zonas_r7.geojson#R05,496728.0407,396472.641,0.0,496728.0407,396472.641,0.0,0.0,0,354,343,0.0,0.0,DISJUNTA,NINGUNA,DISJUNTA,HABILITADO_PARA_LECTURA; ESTA_TABLA_NO_DECIDE
R02,Avenida Corrientes,R06,Recoleta,True,True,REAL_PREVIO_NO_INCLUIDO_EN_R15,REAL_PREVIO_NO_INCLUIDO_EN_R15,geometria_r7/zonas_r7.geojson#R02,geometria_r7/zonas_r7.geojson#R06,496728.0407,1405170.9038,0.0,496728.0407,1405170.9038,0.0,0.0,0,354,714,0.0,0.0,DISJUNTA,NINGUNA,DISJUNTA,HABILITADO_PARA_LECTURA; ESTA_TABLA_NO_DECIDE
R02,Avenida Corrientes,R07,Costanera Norte,True,True,REAL_PREVIO_NO_INCLUIDO_EN_R15,REAL_PREVIO_NO_INCLUIDO_EN_R15,geometria_r7/zonas_r7.geojson#R02,geometria_r7/zonas_r7.geojson#R07,496728.0407,385048.0512,0.0,496728.0407,385048.0512,0.0,0.0,0,354,67,0.0,0.0,DISJUNTA,NINGUNA,DISJUNTA,HABILITADO_PARA_LECTURA; ESTA_TABLA_NO_DECIDE
R02,Avenida Corrientes,R08,Villa Crespo,True,True,REAL_PREVIO_NO_INCLUIDO_EN_R15,REAL_PREVIO_NO_INCLUIDO_EN_R15,geometria_r7/zonas_r7.geojson#R02,geometria_r7/zonas_r7.geojson#R08,496728.0407,3354577.7039,0.0,496728.0407,3354577.7039,0.0,0.0,0,354,823,0.0,0.0,DISJUNTA,NINGUNA,DISJUNTA,HABILITADO_PARA_LECTURA; ESTA_TABLA_NO_DECIDE
R02,Avenida Corrientes,R09,Chacarita,True,True,REAL_PREVIO_NO_INCLUIDO_EN_R15,REAL_PREVIO_NO_INCLUIDO_EN_R15,geometria_r7/zonas_r7.geojson#R02,geometria_r7/zonas_r7.geojson#R09,496728.0407,948108.532,0.0,496728.0407,948108.532,0.0,0.0,0,354,202,0.0,0.0,DISJUNTA,NINGUNA,DISJUNTA,HABILITADO_PARA_LECTURA; ESTA_TABLA_NO_DECIDE
R02,Avenida Corrientes,R10,Caballito,True,True,REAL_PREVIO_NO_INCLUIDO_EN_R15,REAL_PREVIO_NO_INCLUIDO_EN_R15,geometria_r7/zonas_r7.geojson#R02,geometria_r7/zonas_r7.geojson#R10,496728.0407,2253614.9559,0.0,496728.0407,2253614.9559,0.0,0.0,0,354,508,0.0,0.0,DISJUNTA,NINGUNA,DISJUNTA,HABILITADO_PARA_LECTURA; ESTA_TABLA_NO_DECIDE
R02,Avenida Corrientes,R11,Boulevard Caseros,True,True,REAL_PREVIO_NO_INCLUIDO_EN_R15,REAL_PREVIO_NO_INCLUIDO_EN_R15,geometria_r7/zonas_r7.geojson#R02,geometria_r7/zonas_r7.geojson#R11,496728.0407,500285.8016,0.0,496728.0407,500285.8016,0.0,0.0,0,354,60,0.0,0.0,DISJUNTA,NINGUNA,DISJUNTA,HABILITADO_PARA_LECTURA; ESTA_TABLA_NO_DECIDE
R02,Avenida Corrientes,R12,Centro y Microcentro,True,True,REAL_PREVIO_NO_INCLUIDO_EN_R15,REAL_PREVIO_NO_INCLUIDO_EN_R15,geometria_r7/zonas_r7.geojson#R02,geometria_r7/zonas_r7.geojson#R12,496728.0407,1841166.0714,217242.3436,279485.6971,1623923.7278,43.7347,11.7992,133,354,1084,37.5706,12.2694,SOLAPADA,NINGUNA,SOLAPADA,HABILITADO_PARA_LECTURA; ESTA_TABLA_NO_DECIDE
R02,Avenida Corrientes,R13,Abasto,True,True,REAL_PREVIO_NO_INCLUIDO_EN_R15,REAL_PREVIO_NO_INCLUIDO_EN_R15,geometria_r7/zonas_r7.geojson#R02,geometria_r7/zonas_r7.geojson#R13,496728.0407,1090027.4886,0.0,496728.0407,1090027.4886,0.0,0.0,0,354,373,0.0,0.0,DISJUNTA,NINGUNA,DISJUNTA,HABILITADO_PARA_LECTURA; ESTA_TABLA_NO_DECIDE
R02,Avenida Corrientes,R14,Avenida Boedo,True,True,REAL_PREVIO_NO_INCLUIDO_EN_R15,REAL_PREVIO_NO_INCLUIDO_EN_R15,geometria_r7/zonas_r7.geojson#R02,geometria_r7/zonas_r7.geojson#R14,496728.0407,1794603.7926,0.0,496728.0407,1794603.7926,0.0,0.0,0,354,245,0.0,0.0,DISJUNTA,NINGUNA,DISJUNTA,HABILITADO_PARA_LECTURA; ESTA_TABLA_NO_DECIDE
R02,Avenida Corrientes,R15,Devoto,True,True,REAL_PREVIO_NO_INCLUIDO_EN_R15,REAL_PREVIO_NO_INCLUIDO_EN_R15,geometria_r7/zonas_r7.geojson#R02,geometria_r7/zonas_r7.geojson#R15,496728.0407,4787401.8397,0.0,496728.0407,4787401.8397,0.0,0.0,0,354,422,0.0,0.0,DISJUNTA,NINGUNA,DISJUNTA,HABILITADO_PARA_LECTURA; ESTA_TABLA_NO_DECIDE
R02,Avenida Corrientes,R16,Donado-Holmberg,True,True,REAL_PREVIO_NO_INCLUIDO_EN_R15,REAL_PREVIO_NO_INCLUIDO_EN_R15,geometria_r7/zonas_r7.geojson#R02,geometria_r7/zonas_r7.geojson#R16,496728.0407,1189977.7103,0.0,496728.0407,1189977.7103,0.0,0.0,0,354,121,0.0,0.0,DISJUNTA,NINGUNA,DISJUNTA,HABILITADO_PARA_LECTURA; ESTA_TABLA_NO_DECIDE
R02,Avenida Corrientes,R17,Villa Urquiza,True,True,REAL_PREVIO_NO_INCLUIDO_EN_R15,REAL_PREVIO_NO_INCLUIDO_EN_R15,geometria_r7/zonas_r7.geojson#R02,geometria_r7/zonas_r7.geojson#R17,496728.0407,4466238.0978,0.0,496728.0407,4466238.0978,0.0,0.0,0,354,528,0.0,0.0,DISJUNTA,NINGUNA,DISJUNTA,HABILITADO_PARA_LECTURA; ESTA_TABLA_NO_DECIDE
R02,Avenida Corrientes,R19,Federico Lacroze,True,True,REAL_PREVIO_NO_INCLUIDO_EN_R15,REAL_PREVIO_NO_INCLUIDO_EN_R15,geometria_r7/zonas_r7.geojson#R02,geometria_r7/zonas_r7.geojson#R19,496728.0407,3032830.6752,0.0,496728.0407,3032830.6752,0.0,0.0,0,354,532,0.0,0.0,DISJUNTA,NINGUNA,DISJUNTA,HABILITADO_PARA_LECTURA; ESTA_TABLA_NO_DECIDE
R02,Avenida Corrientes,R20,Garcia del Rio,True,True,REAL_PREVIO_NO_INCLUIDO_EN_R15,REAL_PREVIO_NO_INCLUIDO_EN_R15,geometria_r7/zonas_r7.geojson#R02,geometria_r7/zonas_r7.geojson#R20,496728.0407,610027.9937,0.0,496728.0407,610027.9937,0.0,0.0,0,354,102,0.0,0.0,DISJUNTA,NINGUNA,DISJUNTA,HABILITADO_PARA_LECTURA; ESTA_TABLA_NO_DECIDE
R02,Avenida Corrientes,R21,La Paternal,True,True,REAL_PREVIO_NO_INCLUIDO_EN_R15,REAL_PREVIO_NO_INCLUIDO_EN_R15,geometria_r7/zonas_r7.geojson#R02,geometria_r7/zonas_r7.geojson#R21,496728.0407,3853388.4058,0.0,496728.0407,3853388.4058,0.0,0.0,0,354,307,0.0,0.0,DISJUNTA,NINGUNA,DISJUNTA,HABILITADO_PARA_LECTURA; ESTA_TABLA_NO_DECIDE
R02,Avenida Corrientes,Z24,Flores · Avellaneda y Pasaje Ruperto Godoy,True,True,REAL_PREVIO_NO_INCLUIDO_EN_R15,REAL_PREVIO_NO_INCLUIDO_EN_R15,geometria_r7/zonas_r7.geojson#R02,geometria_r7/zonas_r7.geojson#Z24,496728.0407,395122.3802,0.0,496728.0407,395122.3802,0.0,0.0,0,354,107,0.0,0.0,DISJUNTA,NINGUNA,DISJUNTA,HABILITADO_PARA_LECTURA; ESTA_TABLA_NO_DECIDE
R02,Avenida Corrientes,Z27,Villa Santa Rita,True,False,REAL_PREVIO_NO_INCLUIDO_EN_R15,PROVISORIO_R15_NO,geometria_r7/zonas_r7.geojson#R02,geometria_r7/zonas_r7.geojson#Z27,496728.0407,2154579.1388,0.0,496728.0407,2154579.1388,0.0,0.0,0,354,182,0.0,0.0,DISJUNTA,NINGUNA,PENDIENTE DE PERÍMETRO,BLOQUEADO: PENDIENTE DE PERÍMETRO
R02,Avenida Corrientes,Z28,Monte Castro,True,True,REAL_PREVIO_NO_INCLUIDO_EN_R15,REAL_R15_CERRADO,geometria_r7/zonas_r7.geojson#R02,ronda_15/geometria/perimetros_18.geojson#Z28,496728.0407,287297.4688,0.0,496728.0407,287297.4688,0.0,0.0,0,354,69,0.0,0.0,DISJUNTA,NINGUNA,DISJUNTA,HABILITADO_PARA_LECTURA; ESTA_TABLA_NO_DECIDE
R02,Avenida Corrientes,Z31,Villa Luro,True,True,REAL_PREVIO_NO_INCLUIDO_EN_R15,REAL_R15_CERRADO,geometria_r7/zonas_r7.geojson#R02,ronda_15/geometria/perimetros_18.geojson#Z31,496728.0407,137000.0722,0.0,496728.0407,137000.0722,0.0,0.0,0,354,41,0.0,0.0,DISJUNTA,NINGUNA,DISJUNTA,HABILITADO_PARA_LECTURA; ESTA_TABLA_NO_DECIDE
R02,Avenida Corrientes,Z32,Liniers · Mercado Andino,True,True,REAL_PREVIO_NO_INCLUIDO_EN_R15,REAL_R15_CERRADO,geometria_r7/zonas_r7.geojson#R02,ronda_15/geometria/perimetros_18.geojson#Z32,496728.0407,69983.3644,0.0,496728.0407,69983.3644,0.0,0.0,0,354,63,0.0,0.0,DISJUNTA,NINGUNA,DISJUNTA,HABILITADO_PARA_LECTURA; ESTA_TABLA_NO_DECIDE
R02,Avenida Corrientes,Z33,Mataderos,True,False,REAL_PREVIO_NO_INCLUIDO_EN_R15,PROVISORIO_R15_NO,geometria_r7/zonas_r7.geojson#R02,geometria_r7/zonas_r7.geojson#Z33,496728.0407,7401138.1314,0.0,496728.0407,7401138.1314,0.0,0.0,0,354,375,0.0,0.0,DISJUNTA,NINGUNA,PENDIENTE DE PERÍMETRO,BLOQUEADO: PENDIENTE DE PERÍMETRO
R02,Avenida Corrientes,Z35,Balvanera · Once,True,False,REAL_PREVIO_NO_INCLUIDO_EN_R15,PROVISORIO_R15_NO,geometria_r7/zonas_r7.geojson#R02,geometria_r7/zonas_r7.geojson#Z35,496728.0407,4344292.8134,70332.993,426395.0477,4273959.8204,14.1593,1.619,48,354,1253,13.5593,3.8308,SOLAPADA,NINGUNA,PENDIENTE DE PERÍMETRO,BLOQUEADO: PENDIENTE DE PERÍMETRO
R02,Avenida Corrientes,Z37,Almagro,True,False,REAL_PREVIO_NO_INCLUIDO_EN_R15,PROVISORIO_R15_PARCIAL,geometria_r7/zonas_r7.geojson#R02,geometria_r7/zonas_r7.geojson#Z37,496728.0407,4052581.4325,0.0,496728.0407,4052581.4325,0.0,0.0,0,354,868,0.0,0.0,DISJUNTA,NINGUNA,PENDIENTE DE PERÍMETRO,BLOQUEADO: PENDIENTE DE PERÍMETRO
R02,Avenida Corrientes,Z39,Parque Avellaneda,True,False,REAL_PREVIO_NO_INCLUIDO_EN_R15,PROVISORIO_R15_NO,geometria_r7/zonas_r7.geojson#R02,geometria_r7/zonas_r7.geojson#Z39,496728.0407,4734677.9636,0.0,496728.0407,4734677.9636,0.0,0.0,0,354,173,0.0,0.0,DISJUNTA,NINGUNA,PENDIENTE DE PERÍMETRO,BLOQUEADO: PENDIENTE DE PERÍMETRO
R02,Avenida Corrientes,Z39b,Baek-ku · Barrio Coreano,True,True,REAL_PREVIO_NO_INCLUIDO_EN_R15,REAL_PREVIO_NO_INCLUIDO_EN_R15,geometria_r7/zonas_r7.geojson#R02,geometria_r7/zonas_r7.geojson#Z39b,496728.0407,348613.4114,0.0,496728.0407,348613.4114,0.0,0.0,0,354,38,0.0,0.0,DISJUNTA,NINGUNA,DISJUNTA,HABILITADO_PARA_LECTURA; ESTA_TABLA_NO_DECIDE
R02,Avenida Corrientes,Z40,Nueva Pompeya y Parque Patricios,True,False,REAL_PREVIO_NO_INCLUIDO_EN_R15,PROVISORIO_R15_NO,geometria_r7/zonas_r7.geojson#R02,geometria_r7/zonas_r7.geojson#Z40,496728.0407,8700695.4444,0.0,496728.0407,8700695.4444,0.0,0.0,0,354,546,0.0,0.0,DISJUNTA,NINGUNA,PENDIENTE DE PERÍMETRO,BLOQUEADO: PENDIENTE DE PERÍMETRO
R02,Avenida Corrientes,Z41,Nunez,True,False,REAL_PREVIO_NO_INCLUIDO_EN_R15,PROVISORIO_R15_PARCIAL,geometria_r7/zonas_r7.geojson#R02,geometria_r7/zonas_r7.geojson#Z41,496728.0407,4498573.1913,0.0,496728.0407,4498573.1913,0.0,0.0,0,354,494,0.0,0.0,DISJUNTA,NINGUNA,PENDIENTE DE PERÍMETRO,BLOQUEADO: PENDIENTE DE PERÍMETRO
R02,Avenida Corrientes,Z43,Colegiales,True,True,REAL_PREVIO_NO_INCLUIDO_EN_R15,REAL_PREVIO_NO_INCLUIDO_EN_R15,geometria_r7/zonas_r7.geojson#R02,geometria_r7/zonas_r7.geojson#Z43,496728.0407,2290766.469,0.0,496728.0407,2290766.469,0.0,0.0,0,354,441,0.0,0.0,DISJUNTA,NINGUNA,DISJUNTA,HABILITADO_PARA_LECTURA; ESTA_TABLA_NO_DECIDE
R02,Avenida Corrientes,Z44,Villa Ortuzar,True,False,REAL_PREVIO_NO_INCLUIDO_EN_R15,PROVISORIO_R15_PARCIAL,geometria_r7/zonas_r7.geojson#R02,geometria_r7/zonas_r7.geojson#Z44,496728.0407,1854585.591,0.0,496728.0407,1854585.591,0.0,0.0,0,354,201,0.0,0.0,DISJUNTA,NINGUNA,PENDIENTE DE PERÍMETRO,BLOQUEADO: PENDIENTE DE PERÍMETRO
R02,Avenida Corrientes,Z46,Retiro,True,False,REAL_PREVIO_NO_INCLUIDO_EN_R15,PROVISORIO_R15_PARCIAL,geometria_r7/zonas_r7.geojson#R02,geometria_r7/zonas_r7.geojson#Z46,496728.0407,4666034.0744,0.0,496728.0407,4666034.0744,0.0,0.0,0,354,715,0.0,0.0,DISJUNTA,NINGUNA,PENDIENTE DE PERÍMETRO,BLOQUEADO: PENDIENTE DE PERÍMETRO
R02,Avenida Corrientes,Z47,Monserrat y Congreso,True,True,REAL_PREVIO_NO_INCLUIDO_EN_R15,REAL_R15_CERRADO,geometria_r7/zonas_r7.geojson#R02,ronda_15/geometria/perimetros_18.geojson#Z47,496728.0407,137744.2373,0.0,496728.0407,137744.2373,0.0,0.0,0,354,133,0.0,0.0,DISJUNTA,NINGUNA,DISJUNTA,HABILITADO_PARA_LECTURA; ESTA_TABLA_NO_DECIDE
R02,Avenida Corrientes,Z50,Barracas · Av. Montes de Oca,True,True,REAL_PREVIO_NO_INCLUIDO_EN_R15,REAL_R15_CERRADO,geometria_r7/zonas_r7.geojson#R02,ronda_15/geometria/perimetros_18.geojson#Z50,496728.0407,506179.4217,0.0,496728.0407,506179.4217,0.0,0.0,0,354,84,0.0,0.0,DISJUNTA,NINGUNA,DISJUNTA,HABILITADO_PARA_LECTURA; ESTA_TABLA_NO_DECIDE
R02,Avenida Corrientes,Z51,"Barracas · Iriarte, California y Vieytes",True,True,REAL_PREVIO_NO_INCLUIDO_EN_R15,REAL_R15_CERRADO,geometria_r7/zonas_r7.geojson#R02,ronda_15/geometria/perimetros_18.geojson#Z51,496728.0407,58289.4095,0.0,496728.0407,58289.4095,0.0,0.0,0,354,12,0.0,0.0,DISJUNTA,NINGUNA,DISJUNTA,HABILITADO_PARA_LECTURA; ESTA_TABLA_NO_DECIDE
R02,Avenida Corrientes,Z52,La Boca · Almirante Brown y Necochea,True,True,REAL_PREVIO_NO_INCLUIDO_EN_R15,REAL_R15_CERRADO,geometria_r7/zonas_r7.geojson#R02,ronda_15/geometria/perimetros_18.geojson#Z52,496728.0407,61375.7276,0.0,496728.0407,61375.7276,0.0,0.0,0,354,3,0.0,0.0,DISJUNTA,NINGUNA,DISJUNTA,HABILITADO_PARA_LECTURA; ESTA_TABLA_NO_DECIDE
R02,Avenida Corrientes,Z53,La Boca · Caminito y Vuelta de Rocha,True,False,REAL_PREVIO_NO_INCLUIDO_EN_R15,PROVISORIO_R15_NO,geometria_r7/zonas_r7.geojson#R02,geometria_r7/zonas_r7.geojson#S_LABOCA,496728.0407,5039963.2303,0.0,496728.0407,5039963.2303,0.0,0.0,0,354,295,0.0,0.0,DISJUNTA,NINGUNA,PENDIENTE DE PERÍMETRO,BLOQUEADO: PENDIENTE DE PERÍMETRO
R02,Avenida Corrientes,Z54,Nueva Pompeya · eje Av. Saenz,True,True,REAL_PREVIO_NO_INCLUIDO_EN_R15,REAL_CONCENTRACION_MEDIDA,geometria_r7/zonas_r7.geojson#R02,borrador_polos/polos_publicables.geojson#P024,496728.0407,504234.5331,0.0,496728.0407,504234.5331,0.0,0.0,0,354,95,0.0,0.0,DISJUNTA,NINGUNA,DISJUNTA,HABILITADO_PARA_LECTURA; ESTA_TABLA_NO_DECIDE
R03,San Telmo,R04,Puerto Madero,True,True,REAL_PREVIO_NO_INCLUIDO_EN_R15,REAL_PREVIO_NO_INCLUIDO_EN_R15,geometria_r7/zonas_r7.geojson#R03,geometria_r7/zonas_r7.geojson#R04,253683.1163,3145411.6199,0.0,253683.1163,3145411.6199,0.0,0.0,0,71,354,0.0,0.0,DISJUNTA,NINGUNA,DISJUNTA,HABILITADO_PARA_LECTURA; ESTA_TABLA_NO_DECIDE
R03,San Telmo,R05,Belgrano,True,True,REAL_PREVIO_NO_INCLUIDO_EN_R15,REAL_PREVIO_NO_INCLUIDO_EN_R15,geometria_r7/zonas_r7.geojson#R03,geometria_r7/zonas_r7.geojson#R05,253683.1163,396472.641,0.0,253683.1163,396472.641,0.0,0.0,0,71,343,0.0,0.0,DISJUNTA,NINGUNA,DISJUNTA,HABILITADO_PARA_LECTURA; ESTA_TABLA_NO_DECIDE
R03,San Telmo,R06,Recoleta,True,True,REAL_PREVIO_NO_INCLUIDO_EN_R15,REAL_PREVIO_NO_INCLUIDO_EN_R15,geometria_r7/zonas_r7.geojson#R03,geometria_r7/zonas_r7.geojson#R06,253683.1163,1405170.9038,0.0,253683.1163,1405170.9038,0.0,0.0,0,71,714,0.0,0.0,DISJUNTA,NINGUNA,DISJUNTA,HABILITADO_PARA_LECTURA; ESTA_TABLA_NO_DECIDE
R03,San Telmo,R07,Costanera Norte,True,True,REAL_PREVIO_NO_INCLUIDO_EN_R15,REAL_PREVIO_NO_INCLUIDO_EN_R15,geometria_r7/zonas_r7.geojson#R03,geometria_r7/zonas_r7.geojson#R07,253683.1163,385048.0512,0.0,253683.1163,385048.0512,0.0,0.0,0,71,67,0.0,0.0,DISJUNTA,NINGUNA,DISJUNTA,HABILITADO_PARA_LECTURA; ESTA_TABLA_NO_DECIDE
R03,San Telmo,R08,Villa Crespo,True,True,REAL_PREVIO_NO_INCLUIDO_EN_R15,REAL_PREVIO_NO_INCLUIDO_EN_R15,geometria_r7/zonas_r7.geojson#R03,geometria_r7/zonas_r7.geojson#R08,253683.1163,3354577.7039,0.0,253683.1163,3354577.7039,0.0,0.0,0,71,823,0.0,0.0,DISJUNTA,NINGUNA,DISJUNTA,HABILITADO_PARA_LECTURA; ESTA_TABLA_NO_DECIDE
R03,San Telmo,R09,Chacarita,True,True,REAL_PREVIO_NO_INCLUIDO_EN_R15,REAL_PREVIO_NO_INCLUIDO_EN_R15,geometria_r7/zonas_r7.geojson#R03,geometria_r7/zonas_r7.geojson#R09,253683.1163,948108.532,0.0,253683.1163,948108.532,0.0,0.0,0,71,202,0.0,0.0,DISJUNTA,NINGUNA,DISJUNTA,HABILITADO_PARA_LECTURA; ESTA_TABLA_NO_DECIDE
R03,San Telmo,R10,Caballito,True,True,REAL_PREVIO_NO_INCLUIDO_EN_R15,REAL_PREVIO_NO_INCLUIDO_EN_R15,geometria_r7/zonas_r7.geojson#R03,geometria_r7/zonas_r7.geojson#R10,253683.1163,2253614.9559,0.0,253683.1163,2253614.9559,0.0,0.0,0,71,508,0.0,0.0,DISJUNTA,NINGUNA,DISJUNTA,HABILITADO_PARA_LECTURA; ESTA_TABLA_NO_DECIDE
R03,San Telmo,R11,Boulevard Caseros,True,True,REAL_PREVIO_NO_INCLUIDO_EN_R15,REAL_PREVIO_NO_INCLUIDO_EN_R15,geometria_r7/zonas_r7.geojson#R03,geometria_r7/zonas_r7.geojson#R11,253683.1163,500285.8016,0.0,253683.1163,500285.8016,0.0,0.0,0,71,60,0.0,0.0,DISJUNTA,NINGUNA,DISJUNTA,HABILITADO_PARA_LECTURA; ESTA_TABLA_NO_DECIDE
R03,San Telmo,R12,Centro y Microcentro,True,True,REAL_PREVIO_NO_INCLUIDO_EN_R15,REAL_PREVIO_NO_INCLUIDO_EN_R15,geometria_r7/zonas_r7.geojson#R03,geometria_r7/zonas_r7.geojson#R12,253683.1163,1841166.0714,0.0,253683.1163,1841166.0714,0.0,0.0,0,71,1084,0.0,0.0,DISJUNTA,NINGUNA,DISJUNTA,HABILITADO_PARA_LECTURA; ESTA_TABLA_NO_DECIDE
R03,San Telmo,R13,Abasto,True,True,REAL_PREVIO_NO_INCLUIDO_EN_R15,REAL_PREVIO_NO_INCLUIDO_EN_R15,geometria_r7/zonas_r7.geojson#R03,geometria_r7/zonas_r7.geojson#R13,253683.1163,1090027.4886,0.0,253683.1163,1090027.4886,0.0,0.0,0,71,373,0.0,0.0,DISJUNTA,NINGUNA,DISJUNTA,HABILITADO_PARA_LECTURA; ESTA_TABLA_NO_DECIDE
R03,San Telmo,R14,Avenida Boedo,True,True,REAL_PREVIO_NO_INCLUIDO_EN_R15,REAL_PREVIO_NO_INCLUIDO_EN_R15,geometria_r7/zonas_r7.geojson#R03,geometria_r7/zonas_r7.geojson#R14,253683.1163,1794603.7926,0.0,253683.1163,1794603.7926,0.0,0.0,0,71,245,0.0,0.0,DISJUNTA,NINGUNA,DISJUNTA,HABILITADO_PARA_LECTURA; ESTA_TABLA_NO_DECIDE
R03,San Telmo,R15,Devoto,True,True,REAL_PREVIO_NO_INCLUIDO_EN_R15,REAL_PREVIO_NO_INCLUIDO_EN_R15,geometria_r7/zonas_r7.geojson#R03,geometria_r7/zonas_r7.geojson#R15,253683.1163,4787401.8397,0.0,253683.1163,4787401.8397,0.0,0.0,0,71,422,0.0,0.0,DISJUNTA,NINGUNA,DISJUNTA,HABILITADO_PARA_LECTURA; ESTA_TABLA_NO_DECIDE
R03,San Telmo,R16,Donado-Holmberg,True,True,REAL_PREVIO_NO_INCLUIDO_EN_R15,REAL_PREVIO_NO_INCLUIDO_EN_R15,geometria_r7/zonas_r7.geojson#R03,geometria_r7/zonas_r7.geojson#R16,253683.1163,1189977.7103,0.0,253683.1163,1189977.7103,0.0,0.0,0,71,121,0.0,0.0,DISJUNTA,NINGUNA,DISJUNTA,HABILITADO_PARA_LECTURA; ESTA_TABLA_NO_DECIDE
R03,San Telmo,R17,Villa Urquiza,True,True,REAL_PREVIO_NO_INCLUIDO_EN_R15,REAL_PREVIO_NO_INCLUIDO_EN_R15,geometria_r7/zonas_r7.geojson#R03,geometria_r7/zonas_r7.geojson#R17,253683.1163,4466238.0978,0.0,253683.1163,4466238.0978,0.0,0.0,0,71,528,0.0,0.0,DISJUNTA,NINGUNA,DISJUNTA,HABILITADO_PARA_LECTURA; ESTA_TABLA_NO_DECIDE
R03,San Telmo,R19,Federico Lacroze,True,True,REAL_PREVIO_NO_INCLUIDO_EN_R15,REAL_PREVIO_NO_INCLUIDO_EN_R15,geometria_r7/zonas_r7.geojson#R03,geometria_r7/zonas_r7.geojson#R19,253683.1163,3032830.6752,0.0,253683.1163,3032830.6752,0.0,0.0,0,71,532,0.0,0.0,DISJUNTA,NINGUNA,DISJUNTA,HABILITADO_PARA_LECTURA; ESTA_TABLA_NO_DECIDE
R03,San Telmo,R20,Garcia del Rio,True,True,REAL_PREVIO_NO_INCLUIDO_EN_R15,REAL_PREVIO_NO_INCLUIDO_EN_R15,geometria_r7/zonas_r7.geojson#R03,geometria_r7/zonas_r7.geojson#R20,253683.1163,610027.9937,0.0,253683.1163,610027.9937,0.0,0.0,0,71,102,0.0,0.0,DISJUNTA,NINGUNA,DISJUNTA,HABILITADO_PARA_LECTURA; ESTA_TABLA_NO_DECIDE
R03,San Telmo,R21,La Paternal,True,True,REAL_PREVIO_NO_INCLUIDO_EN_R15,REAL_PREVIO_NO_INCLUIDO_EN_R15,geometria_r7/zonas_r7.geojson#R03,geometria_r7/zonas_r7.geojson#R21,253683.1163,3853388.4058,0.0,253683.1163,3853388.4058,0.0,0.0,0,71,307,0.0,0.0,DISJUNTA,NINGUNA,DISJUNTA,HABILITADO_PARA_LECTURA; ESTA_TABLA_NO_DECIDE
R03,San Telmo,Z24,Flores · Avellaneda y Pasaje Ruperto Godoy,True,True,REAL_PREVIO_NO_INCLUIDO_EN_R15,REAL_PREVIO_NO_INCLUIDO_EN_R15,geometria_r7/zonas_r7.geojson#R03,geometria_r7/zonas_r7.geojson#Z24,253683.1163,395122.3802,0.0,253683.1163,395122.3802,0.0,0.0,0,71,107,0.0,0.0,DISJUNTA,NINGUNA,DISJUNTA,HABILITADO_PARA_LECTURA; ESTA_TABLA_NO_DECIDE
R03,San Telmo,Z27,Villa Santa Rita,True,False,REAL_PREVIO_NO_INCLUIDO_EN_R15,PROVISORIO_R15_NO,geometria_r7/zonas_r7.geojson#R03,geometria_r7/zonas_r7.geojson#Z27,253683.1163,2154579.1388,0.0,253683.1163,2154579.1388,0.0,0.0,0,71,182,0.0,0.0,DISJUNTA,NINGUNA,PENDIENTE DE PERÍMETRO,BLOQUEADO: PENDIENTE DE PERÍMETRO
R03,San Telmo,Z28,Monte Castro,True,True,REAL_PREVIO_NO_INCLUIDO_EN_R15,REAL_R15_CERRADO,geometria_r7/zonas_r7.geojson#R03,ronda_15/geometria/perimetros_18.geojson#Z28,253683.1163,287297.4688,0.0,253683.1163,287297.4688,0.0,0.0,0,71,69,0.0,0.0,DISJUNTA,NINGUNA,DISJUNTA,HABILITADO_PARA_LECTURA; ESTA_TABLA_NO_DECIDE
R03,San Telmo,Z31,Villa Luro,True,True,REAL_PREVIO_NO_INCLUIDO_EN_R15,REAL_R15_CERRADO,geometria_r7/zonas_r7.geojson#R03,ronda_15/geometria/perimetros_18.geojson#Z31,253683.1163,137000.0722,0.0,253683.1163,137000.0722,0.0,0.0,0,71,41,0.0,0.0,DISJUNTA,NINGUNA,DISJUNTA,HABILITADO_PARA_LECTURA; ESTA_TABLA_NO_DECIDE
R03,San Telmo,Z32,Liniers · Mercado Andino,True,True,REAL_PREVIO_NO_INCLUIDO_EN_R15,REAL_R15_CERRADO,geometria_r7/zonas_r7.geojson#R03,ronda_15/geometria/perimetros_18.geojson#Z32,253683.1163,69983.3644,0.0,253683.1163,69983.3644,0.0,0.0,0,71,63,0.0,0.0,DISJUNTA,NINGUNA,DISJUNTA,HABILITADO_PARA_LECTURA; ESTA_TABLA_NO_DECIDE
